id,named,lat,lng,own,dated
,동림동094,35.177264,126.859134,광주광역시 북구청,2020-06-30
,동림동095,35.177558,126.859228,광주광역시 북구청,2020-06-30
,동림동096,35.177877,126.859494,광주광역시 북구청,2020-06-30
,동림동097,35.177941,126.860134,광주광역시 북구청,2020-06-30
,동림동098,35.178113,126.860286,광주광역시 북구청,2020-06-30
,동림동099,35.178513,126.860609,광주광역시 북구청,2020-06-30
,동림동100,35.178813,126.860924,광주광역시 북구청,2020-06-30
,동림동104,35.178813,126.8619397,광주광역시 북구청,2020-06-30
,동림동105,35.178552,126.8617211,광주광역시 북구청,2020-06-30
,동림동124,35.178894,126.859001,광주광역시 북구청,2020-06-30
,동림동125,35.178697,126.859092,광주광역시 북구청,2020-06-30
,동림동126,35.1785616,126.859166,광주광역시 북구청,2020-06-30
,동림동127,35.177714,126.859029,광주광역시 북구청,2020-06-30
,동림동128,35.177424,126.8633346,광주광역시 북구청,2020-06-30
,동림동129,35.1769936,126.858753,광주광역시 북구청,2020-06-30
,동림동130,35.176738,126.858724,광주광역시 북구청,2020-06-30
,동림동131,35.176431,126.858706,광주광역시 북구청,2020-06-30
,동림동132,35.176043,126.858668,광주광역시 북구청,2020-06-30
,동림동133,35.175844,126.858594,광주광역시 북구청,2020-06-30
,동림동134,35.175599,126.858444,광주광역시 북구청,2020-06-30
,동림동135,35.174832,126.858403,광주광역시 북구청,2020-06-30
,동림동136,35.174529,126.858094,광주광역시 북구청,2020-06-30
,동림동137,35.173633,126.861248,광주광역시 북구청,2020-06-30
,동림동138,35.173835,126.861586,광주광역시 북구청,2020-06-30
,동림동139,35.174045,126.8620299,광주광역시 북구청,2020-06-30
,동림동140,35.174229,126.862228,광주광역시 북구청,2020-06-30
,동림동141,35.174205,126.862591,광주광역시 북구청,2020-06-30
,동림동142,35.174391,126.862204,광주광역시 북구청,2020-06-30
,동림동143,35.174638,126.862585,광주광역시 북구청,2020-06-30
,동림동144,35.174811,126.8628294,광주광역시 북구청,2020-06-30
,동림동145,35.174842,126.8632536,광주광역시 북구청,2020-06-30
,동림동146,35.174588,126.863112,광주광역시 북구청,2020-06-30
,동림동147,35.174765,126.863637,광주광역시 북구청,2020-06-30
,동림동148,35.175035,126.863589,광주광역시 북구청,2020-06-30
,동림동149,35.175328,126.863157,광주광역시 북구청,2020-06-30
,동림동150,35.175155,126.862951,광주광역시 북구청,2020-06-30
,동림동151,35.174999,126.862711,광주광역시 북구청,2020-06-30
,동림동152,35.174743,126.862342,광주광역시 북구청,2020-06-30
,동림동153,35.174987,126.862338,광주광역시 북구청,2020-06-30
,동림동154,35.175398,126.861937,광주광역시 북구청,2020-06-30
,동림동155,35.175713,126.861977,광주광역시 북구청,2020-06-30
,동림동156,35.175315,126.862696,광주광역시 북구청,2020-06-30
,동림동157,35.175611,126.862593,광주광역시 북구청,2020-06-30
,동림동158,35.1757287,126.8625661,광주광역시 북구청,2020-06-30
,동림동159,35.175775,126.862777,광주광역시 북구청,2020-06-30
,동림동160,35.175867,126.862963,광주광역시 북구청,2020-06-30
,동림동161,35.1779783,126.864569,광주광역시 북구청,2020-06-30
,동림동162,35.177995,126.864975,광주광역시 북구청,2020-06-30
,동림동163,35.178309,126.864839,광주광역시 북구청,2020-06-30
,동림동164,35.177714,126.864825,광주광역시 북구청,2020-06-30
,동림동165,35.177317,126.8648633,광주광역시 북구청,2020-06-30
,동림동166,35.176451,126.863745,광주광역시 북구청,2020-06-30
,동림동167,35.176683,126.863489,광주광역시 북구청,2020-06-30
,동림동168,35.176285,126.863319,광주광역시 북구청,2020-06-30
,동림동169,35.176346,126.863077,광주광역시 북구청,2020-06-30
,동림동170,35.1760439,126.863488,광주광역시 북구청,2020-06-30
,동림동171,35.175629,126.863504,광주광역시 북구청,2020-06-30
,동림동172,35.174071,126.863701,광주광역시 북구청,2020-06-30
,동림동174,35.174692,126.865391,광주광역시 북구청,2020-06-30
,동림동175,35.174988,126.865357,광주광역시 북구청,2020-06-30
,동림동176,35.175322,126.865397,광주광역시 북구청,2020-06-30
,동림동177,35.175719,126.865435,광주광역시 북구청,2020-06-30
,동림동178,35.175863,126.865444,광주광역시 북구청,2020-06-30
,동림동179,35.175667,126.865633,광주광역시 북구청,2020-06-30
,동림동180,35.175361,126.865769,광주광역시 북구청,2020-06-30
,동림동181,35.175156,126.8658101,광주광역시 북구청,2020-06-30
,동림동182,35.1752227,126.8563562,광주광역시 북구청,2020-06-30
,동림동183,35.1751528,126.8567796,광주광역시 북구청,2020-06-30
,동림동184,35.1878599,126.8657519,광주광역시 북구청,2020-06-30
,동림동185,35.186883,126.864302,광주광역시 북구청,2020-06-30
,동림동186,35.1761414,126.8655684,광주광역시 북구청,2020-06-30
,동림동187,35.1859111,126.864672,광주광역시 북구청,2020-06-30
,동림동188,35.1862899,126.8702157,광주광역시 북구청,2020-06-30
,두암1동001,35.169648,126.932404,광주광역시 북구청,2020-06-30
,두암1동002,35.169627,126.932086,광주광역시 북구청,2020-06-30
,두암1동003,35.169067,126.931995,광주광역시 북구청,2020-06-30
,두암1동004,35.169273,126.931871,광주광역시 북구청,2020-06-30
,두암1동005,35.169706,126.931833,광주광역시 북구청,2020-06-30
,두암1동006,35.170129,126.931805,광주광역시 북구청,2020-06-30
,두암1동007,35.17055197,126.931868,광주광역시 북구청,2020-06-30
,두암1동008,35.170725,126.931973,광주광역시 북구청,2020-06-30
,두암1동009,35.170987,126.932025,광주광역시 북구청,2020-06-30
,두암1동010,35.1712467,126.932109,광주광역시 북구청,2020-06-30
,두암1동011,35.171537,126.932061,광주광역시 북구청,2020-06-30
,두암1동012,35.171661,126.931719,광주광역시 북구청,2020-06-30
,두암1동013,35.171479,126.931557,광주광역시 북구청,2020-06-30
,두암1동014,35.171585,126.931347,광주광역시 북구청,2020-06-30
,두암1동015,35.171282,126.931691,광주광역시 북구청,2020-06-30
,두암1동016,35.171075,126.931727,광주광역시 북구청,2020-06-30
,두암1동017,35.170983,126.931487,광주광역시 북구청,2020-06-30
,두암1동018,35.171242,126.931308,광주광역시 북구청,2020-06-30
,두암1동019,35.1712992,126.931152,광주광역시 북구청,2020-06-30
,두암1동020,35.171646,126.931061,광주광역시 북구청,2020-06-30
,두암1동021,35.1716565,126.930981,광주광역시 북구청,2020-06-30
,두암1동022,35.171357,126.931032,광주광역시 북구청,2020-06-30
,두암1동023,35.170978,126.931004,광주광역시 북구청,2020-06-30
,두암1동024,35.170698,126.930964,광주광역시 북구청,2020-06-30
,두암1동025,35.170601,126.931119,광주광역시 북구청,2020-06-30
,두암1동026,35.170312,126.931122,광주광역시 북구청,2020-06-30
,두암1동027,35.169303,126.931124,광주광역시 북구청,2020-06-30
,두암1동028,35.169549,126.931505,광주광역시 북구청,2020-06-30
,두암1동029,35.169545,126.931023,광주광역시 북구청,2020-06-30
,두암1동030,35.169673,126.931186,광주광역시 북구청,2020-06-30
,두암1동031,35.1697565,126.931306,광주광역시 북구청,2020-06-30
,두암1동032,35.169986,126.931302,광주광역시 북구청,2020-06-30
,두암1동033,35.170054,126.931444,광주광역시 북구청,2020-06-30
,두암1동034,35.170351,126.9315408,광주광역시 북구청,2020-06-30
,두암1동035,35.170595,126.931437,광주광역시 북구청,2020-06-30
,두암1동036,35.170759,126.931698,광주광역시 북구청,2020-06-30
,두암1동037,35.170794,126.930534,광주광역시 북구청,2020-06-30
,두암1동038,35.171011,126.930663,광주광역시 북구청,2020-06-30
,두암1동039,35.171227,126.930572,광주광역시 북구청,2020-06-30
,두암1동040,35.171449,126.930163,광주광역시 북구청,2020-06-30
,두암1동041,35.171375,126.930011,광주광역시 북구청,2020-06-30
,두암1동042(스마트),35.171697,126.929732,광주광역시 북구청,2020-06-30
,두암1동043,35.171795,126.929577,광주광역시 북구청,2020-06-30
,두암1동044(스마트),35.171884,126.929411,광주광역시 북구청,2020-06-30
,두암1동045,35.171498,126.929581,광주광역시 북구청,2020-06-30
,두암1동046,35.171308,126.929539,광주광역시 북구청,2020-06-30
,두암1동047,35.171006,126.930048,광주광역시 북구청,2020-06-30
,두암1동048,35.170899,126.930225,광주광역시 북구청,2020-06-30
,두암1동049,35.170792,126.930271,광주광역시 북구청,2020-06-30
,두암1동050,35.170828,126.930369,광주광역시 북구청,2020-06-30
,두암1동051,35.1694074,126.930857,광주광역시 북구청,2020-06-30
,두암1동052,35.170622,126.930471,광주광역시 북구청,2020-06-30
,두암1동053,35.170458,126.930297,광주광역시 북구청,2020-06-30
,두암1동054,35.170074,126.930664,광주광역시 북구청,2020-06-30
,두암1동055,35.170285,126.930102,광주광역시 북구청,2020-06-30
,두암1동056,35.169797,126.929878,광주광역시 북구청,2020-06-30
,두암1동057,35.169471,126.929772,광주광역시 북구청,2020-06-30
,두암1동058,35.169727,126.930208,광주광역시 북구청,2020-06-30
,두암1동059,35.169658,126.930505,광주광역시 북구청,2020-06-30
,두암1동060,35.170226,126.929466,광주광역시 북구청,2020-06-30
,두암1동061,35.170016,126.929216,광주광역시 북구청,2020-06-30
,두암1동062,35.170314,126.929234,광주광역시 북구청,2020-06-30
,두암1동063,35.170059,126.929062,광주광역시 북구청,2020-06-30
,두암1동064,35.169987,126.928997,광주광역시 북구청,2020-06-30
,두암1동065,35.170065,126.928667,광주광역시 북구청,2020-06-30
,두암1동066,35.169865,126.928395,광주광역시 북구청,2020-06-30
,두암1동067,35.170262,126.928455,광주광역시 북구청,2020-06-30
,두암1동068,35.1704415,126.9287498,광주광역시 북구청,2020-06-30
,두암1동069,35.1705191,126.929781,광주광역시 북구청,2020-06-30
,두암1동070,35.170703,126.929383,광주광역시 북구청,2020-06-30
,두암1동071,35.170827,126.929129,광주광역시 북구청,2020-06-30
,두암1동072,35.171026,126.929313,광주광역시 북구청,2020-06-30
,두암1동073,35.1716051,126.929363,광주광역시 북구청,2020-06-30
,두암1동074,35.1716051,126.929219,광주광역시 북구청,2020-06-30
,두암1동075,35.169629,126.929221,광주광역시 북구청,2020-06-30
,두암1동076,35.171692,126.929117,광주광역시 북구청,2020-06-30
,두암1동077,35.171564,126.928976,광주광역시 북구청,2020-06-30
,두암1동078,35.171706,126.928722,광주광역시 북구청,2020-06-30
,두암1동079,35.171813,126.928534,광주광역시 북구청,2020-06-30
,두암1동080,35.172185,126.928803,광주광역시 북구청,2020-06-30
,두암1동081,35.172566,126.928074,광주광역시 북구청,2020-06-30
,두암1동082,35.169893,126.926539,광주광역시 북구청,2020-06-30
,두암1동083,35.170308,126.926567,광주광역시 북구청,2020-06-30
,두암1동084,35.172594,126.928161,광주광역시 북구청,2020-06-30
,두암1동085,35.172387,126.928208,광주광역시 북구청,2020-06-30
,두암1동086,35.172682,126.927996,광주광역시 북구청,2020-06-30
,두암1동087,35.1725794,126.927798,광주광역시 북구청,2020-06-30
,두암1동088,35.172127,126.928431,광주광역시 북구청,2020-06-30
,두암1동089,35.171946,126.928335,광주광역시 북구청,2020-06-30
,두암1동090,35.172007,126.928081,광주광역시 북구청,2020-06-30
,두암1동091,35.172176,126.927805,광주광역시 북구청,2020-06-30
,두암1동092,35.172415,126.927373,광주광역시 북구청,2020-06-30
,두암1동093,35.172145,126.927344,광주광역시 북구청,2020-06-30
,두암1동094,35.171881,126.927106,광주광역시 북구청,2020-06-30
,두암1동095,35.171732,126.927558,광주광역시 북구청,2020-06-30
,두암1동096,35.171466,126.928011,광주광역시 북구청,2020-06-30
,두암1동097,35.171597,126.927571,광주광역시 북구청,2020-06-30
,두암1동098,35.171324,126.927245,광주광역시 북구청,2020-06-30
,두암1동099,35.1711401,126.927509,광주광역시 북구청,2020-06-30
,두암1동100,35.171182,126.927488,광주광역시 북구청,2020-06-30
,두암1동101,35.171106,126.927061,광주광역시 북구청,2020-06-30
,두암1동102,35.170846,126.927273,광주광역시 북구청,2020-06-30
,두암1동103,35.170915,126.926855,광주광역시 북구청,2020-06-30
,두암1동104,35.171319,126.9269284,광주광역시 북구청,2020-06-30
,두암1동105(스마트),35.171616,126.926637,광주광역시 북구청,2020-06-30
,두암1동106,35.171377,126.928166,광주광역시 북구청,2020-06-30
,두암1동107,35.171504,126.928253,광주광역시 북구청,2020-06-30
,두암1동108,35.1717762,126.9280503,광주광역시 북구청,2020-06-30
,두암1동109,35.171244,126.928377,광주광역시 북구청,2020-06-30
,두암1동110,35.171328,126.928749,광주광역시 북구청,2020-06-30
,두암1동111,35.171029,126.9286365,광주광역시 북구청,2020-06-30
,두암1동112,35.171195,126.928959,광주광역시 북구청,2020-06-30
,두암1동113,35.170578,126.928539,광주광역시 북구청,2020-06-30
,두암1동114,35.170665,126.928143,광주광역시 북구청,2020-06-30
,두암1동115,35.170904,126.927701,광주광역시 북구청,2020-06-30
,두암1동116,35.1712585,126.9279918,광주광역시 북구청,2020-06-30
,두암1동117,35.170722,126.927538,광주광역시 북구청,2020-06-30
,두암1동118(스마트),35.170477,126.927355,광주광역시 북구청,2020-06-30
,두암1동119,35.170282,126.927687,광주광역시 북구청,2020-06-30
,두암1동120,35.170393,126.927993,광주광역시 북구청,2020-06-30
,두암1동121,35.170231,126.928006,광주광역시 북구청,2020-06-30
,두암1동122,35.170126,126.928204,광주광역시 북구청,2020-06-30
,두암1동123,35.170087,126.927085,광주광역시 북구청,2020-06-30
,두암1동124,35.170403,126.927081,광주광역시 북구청,2020-06-30
,두암1동125,35.171423,126.925718,광주광역시 북구청,2020-06-30
,두암1동126,35.170499,126.926718,광주광역시 북구청,2020-06-30
,두암1동127,35.170672,126.925925,광주광역시 북구청,2020-06-30
,두암1동128,35.170741,126.925595,광주광역시 북구청,2020-06-30
,두암1동129,35.1707898,126.925298,광주광역시 북구청,2020-06-30
,두암1동130,35.170915,126.924824,광주광역시 북구청,2020-06-30
,두암1동131,35.171001,126.924417,광주광역시 북구청,2020-06-30
,두암1동132,35.170774,126.924244,광주광역시 북구청,2020-06-30
,두암1동133,35.170671,126.9249031,광주광역시 북구청,2020-06-30
,두암1동134,35.170601,126.925081,광주광역시 북구청,2020-06-30
